# Author: CJBurke Date: 01/14/2016
# Format: %9d %11.7f %10.7f %5.2f %5.2f %02d %1d %1d %1d %6.3f
# Header Lines: 38
#################################
# Description:
# This file contains the KEES project targets observed or scheduled
#   to be observed by K2.  These are stars selected to be likely dwarf stars
#   that lie within the current ecliptic band (+/-0.26 deg of the ecliptic)
#   such that they can observe Earth transiting the Sun.  There is also
#   an expanded set of targets with a wider ecliptic band (+/- 1.0 deg)
#   that sometime within the last 100,000 years were likely able to 
#   observe the Earth transit the Sun, but currently cannot.  The targets
#   are sorted in priority order in the following order
#    1) Confirmed planets in current ecliptic band
#    2) Confirmed planets in extended ecliptic band
#    3) Candidate planets in current ecliptic band
#    4) Candidate planets in extended ecliptic band
#    5) Observed targets in current ecliptic band
#    6) Observed targets in extended ecliptic band
#   Within each numbered priority the targets are sorted by a priority
#   metric that measures the expected SNR of a transit.  This gives priority
#   to brighter stars that are late type dwarfs.  This priority metric is also
#   expected to crudely correlate with distance to target.
##########################################
# Column Description
# 1- EPIC catalog number
# 2- Right Ascencsion (2000.0) [deg] 
# 3- Declination (2000.0) [deg]
# 4- Kepler magnitude [mag]
# 5- (V-J) color
# 6- K2 observing campaign [0-8]
# 7- Current ecliptic band [1/0] - flag indicating whether ecliptic
#        latitude, abs(b)<0.26 deg
# 8- Planet candidate
# 9- Confirmed Planet
# 10- Priority lower numbers have a higher expected transit SNR
#     The highest priority targets are generally the brightest
#     and later spectral type targets
212581178  91.7809600 24.4718600 12.02  1.21 06 0 0 0 -0.158
215954170  99.1103100 18.7139700 13.08  2.48 07 0 0 0 -0.158
220490078 101.7067000 22.7566100 15.39  2.88 08 0 0 0 -0.157
212593674  99.3516000 16.4989000 13.34  1.35 06 0 0 0 -0.156
216151334  95.0500400 23.6798700 12.62  1.70 07 0 0 0 -0.156
216037028  94.2351600 23.6238600 13.04  1.56 07 0 0 0 -0.155
220585225  97.5333200 25.0035000 13.57  1.50 08 0 0 0 -0.155
216882046  98.9296500 19.2609000 13.46  2.12 07 0 0 0 -0.154
220468782  96.5331800 26.6423400 13.88  1.51 08 0 0 0 -0.153
212677213 100.7667900 25.8767100 15.34  2.36 06 0 0 0 -0.153
216018244  90.9920200 23.3989600 13.16  2.15 07 0 0 0 -0.152
216757266  97.5785600 22.0015800 13.13  1.80 07 0 0 0 -0.152
220494814  91.2309500 20.6176300 11.61  1.13 08 0 0 0 -0.151
212539551  94.2644700 24.2551000 13.15  1.44 06 0 0 0 -0.150
212647711  97.2859300 23.5043900 12.51  1.28 06 0 0 0 -0.150
216183239  95.2415400 22.7650600 12.80  2.06 07 0 0 0 -0.149
212719696  90.6246100 23.9033200 14.87  2.58 06 0 0 0 -0.149
220352896  99.7060500 27.0266600 13.70  1.64 08 0 0 0 -0.149
220552582  94.1048400 27.6365400 11.22  0.92 08 0 0 0 -0.147
220573959 100.0441400 19.0610000 13.80  1.72 08 0 0 0 -0.142
216443778  95.0607900 21.4009900 13.64  2.91 07 0 0 0 -0.142
220472888  91.7747900 20.7005400 13.24  1.25 08 0 0 0 -0.142
212606883 101.9594600 21.0997400 12.81  1.12 06 0 0 0 -0.141
220526314 102.3581900 23.2060300 13.71  1.49 08 0 0 0 -0.140
212678990  99.0671500 26.9977000 13.15  1.82 06 0 0 0 -0.140
220552182  91.8732200 18.4407400 13.28  1.55 08 0 0 0 -0.139
212598202  98.3209100 23.7017800 12.00  1.27 06 0 0 0 -0.138
216238322  92.2424400 20.3916600 13.03  2.37 07 0 0 0 -0.137
212576825  94.7291700 20.5983300 13.29  1.73 06 0 0 0 -0.136
220494381 101.4512400 15.4915000 10.63  0.99 08 0 0 0 -0.135
220501877  97.3879100 26.7636200 14.00  2.20 08 0 0 0 -0.135
216287723  94.8835700 21.0337800 11.62  1.78 07 0 0 0 -0.132
220358959 100.3080300 28.6915200 12.44  1.29 08 0 0 0 -0.131
215857845  98.7266900 22.2370700 12.38  1.56 07 0 0 0 -0.129
220533477  91.1666500 20.9529000 13.31  1.37 08 0 0 0 -0.129
220530251  94.5371000 20.2891400 11.60  1.00 08 0 0 0 -0.128
220442384  97.3411000 21.8663000 11.97  1.19 08 0 0 0 -0.127
215915109 103.3472000 25.9416000 11.41  1.33 07 0 0 0 -0.127
216534163  94.4480500 26.8210100 13.96  2.17 07 0 0 0 -0.127
220532764  94.8148100 24.7329200 14.70  3.03 08 0 0 0 -0.126
215803443  92.9427900 21.3260500 13.66  3.01 07 0 0 0 -0.125
216318499  97.7003500 19.6808900 12.54  1.66 07 0 0 0 -0.124
216451083  93.5451100 26.2365200 12.96  2.29 07 0 0 0 -0.123
220525600 100.8833900 23.9567800 14.47  2.71 08 0 0 0 -0.122
220487198 101.3209200 16.1983100 13.35  1.32 08 0 0 0 -0.122
216530649  94.0392600 26.9508900 13.61  2.08 07 0 0 0 -0.121
216587612  96.1170400 21.3836100 13.37  2.65 07 0 0 0 -0.120
217144405  96.6087600 26.2122400 12.36  1.73 07 0 0 0 -0.120
220429893 100.3435100 21.0766200 14.22  1.46 08 0 0 0 -0.120
212586315  93.0176700 22.6876900 14.58  1.24 06 0 0 0 -0.118
220519953 100.0879500 15.2128000 12.93  1.74 08 0 0 0 -0.117
216748022  92.6233900 16.8827200 12.82  1.54 07 0 0 0 -0.117
212586149  95.6832500 23.9607500 11.87  1.13 06 0 0 0 -0.113
212732378  91.4009700 22.3219400 14.66  1.55 06 0 0 0 -0.113
220518516  98.9191600 16.5633400 11.12  1.22 08 0 0 0 -0.112
212732612 102.3049200 22.4039800 15.39  2.41 06 0 0 0 -0.110
212615039  93.4443200 18.1220900 13.13  2.09 06 0 0 0 -0.110
220447510  99.7855600 18.0561000 10.60  1.06 08 0 0 0 -0.109
220416799  97.4968700 20.8120400 14.93  2.22 08 0 0 0 -0.108
215760090  97.5477700 15.5552900 13.68  2.29 07 0 0 0 -0.108
220458338  99.4979700 16.7773900 11.26  1.17 08 0 0 0 -0.108
212615215  94.2069000 20.8095200 14.82  1.43 06 0 0 0 -0.108
212557808  93.5545400 27.3355400 14.02  1.56 06 0 0 0 -0.107
216383978 104.6445100 18.9639000 12.69  2.19 07 0 0 0 -0.107
212519060  95.0411100 23.0801000 11.40  1.03 06 0 0 0 -0.104
216668023  95.2926000 24.2673800 13.09  1.90 07 0 0 0 -0.102
212566335  99.2164200 26.4131400 12.93  1.21 06 0 0 0 -0.102
220552197 100.4880600 20.8741300 14.36  2.60 08 0 0 0 -0.101
216628941  94.6637700 25.7138400 12.42  1.78 07 0 0 0 -0.101
220486832  92.1164100 18.5379100 11.99  0.90 08 0 0 0 -0.100
220343338  95.9848700 27.1302200 10.82  0.98 08 0 0 0 -0.100
215848071  92.3418700 18.6920300 13.61  2.59 07 0 0 0 -0.100
212527982 103.5518100 20.2597500 14.51  2.33 06 0 0 0 -0.099
220352927  92.6298600 18.7519600 11.98  1.54 08 0 0 0 -0.098
212564138  96.3492300 25.0209200 14.05  1.83 06 0 0 0 -0.097
220572004  93.1870800 26.8197000 14.66  2.89 08 0 0 0 -0.097
216664029  98.9425900 19.4744600 11.38  1.53 07 0 0 0 -0.095
212608456 102.9617600 25.2214700 10.05  1.11 06 0 0 0 -0.094
212668388  90.9114400 23.1304200 12.57  1.49 06 0 0 0 -0.094
212595870  95.8055200 15.8256000 12.01  1.28 06 0 0 0 -0.093
216063973  94.3930900 23.6362400 13.38  2.54 07 0 0 0 -0.091
220543416  98.2482400 16.3707700 13.14  1.93 08 0 0 0 -0.091
216523151  90.4885100 23.9705400 13.99  2.84 07 0 0 0 -0.091
212734064  97.2651000 16.2141900 13.08  1.43 06 0 0 0 -0.089
212632592 100.5232100 16.4567700 13.45  1.88 06 0 0 0 -0.089
212736216  98.3598000 21.7466900 12.62  1.68 06 0 0 0 -0.088
216824878  91.7848500 18.0525200 12.54  2.00 07 0 0 0 -0.088
212710642 102.9711000 25.7853400 12.19  1.23 06 0 0 0 -0.087
216778323  94.7410500 19.9074600 12.96  1.74 07 0 0 0 -0.087
220521862  92.8980500 19.8887700 14.50  1.15 08 0 0 0 -0.086
212579098 103.9583300 19.0033300 12.40  1.45 06 0 0 0 -0.086
220547027  93.3186000 20.7978400 15.29  1.97 08 0 0 0 -0.085
220539101  98.9020200 25.1051600 10.53  1.06 08 0 0 0 -0.084
212650491  99.4630800 16.8279900 14.62  1.50 06 0 0 0 -0.084
220390527  98.7513900 19.3519200 14.93  3.01 08 0 0 0 -0.082
212595117  95.8651100 16.2885400 11.98  1.44 06 0 0 0 -0.082
220354121  92.6916700 17.5259000  9.18  0.93 08 0 0 0 -0.080
215595067 103.7080600 18.9507200 13.88  2.13 07 0 0 0 -0.079
220516794 101.3298500 27.2478200 14.06  3.22 08 0 0 0 -0.078
220335270  91.5843300 19.4592600 13.95  2.33 08 0 0 0 -0.077
215642010 101.2958200 15.9587000 13.68  2.79 07 0 0 0 -0.077
216971478  97.6369100 22.4970900 13.36  2.07 07 0 0 0 -0.076
212596802 103.5625200 25.0242600 12.80  1.21 06 0 0 0 -0.076
216102737  94.5777292 23.6174583 13.27  1.89 07 0 0 0 -0.074
212575157  95.0044400 26.3507200 12.33  1.10 06 0 0 0 -0.072
216211444  95.4814700 23.3969900 13.37  2.16 07 0 0 0 -0.068
220513205  96.5949200 17.6564400 13.66  3.23 08 0 0 0 -0.067
212570693 100.8326000 24.2461800 14.48  2.11 06 0 0 0 -0.067
216394172 103.3781000 16.4637800 11.37  1.49 07 0 0 0 -0.066
212735602  95.8990200 15.0919600 13.28  1.33 06 0 0 0 -0.066
220448765  94.5437800 21.5865100 11.71  1.10 08 0 0 0 -0.065
216027249  95.7039000 15.0808000 13.67  2.24 07 0 0 0 -0.064
220512394 100.4421700 27.2193500 13.88  2.28 08 0 0 0 -0.064
215999786 104.8353600 25.8117700 12.70  1.69 07 0 0 0 -0.062
220349786  97.7763500 18.3221200 11.07  0.94 08 0 0 0 -0.060
212666359  91.5492700 20.2993800 13.75  1.76 06 0 0 0 -0.059
220476981  94.4619800 27.0337100 12.76  1.31 08 0 0 0 -0.058
220452989  94.4396200 26.4780500 13.69  1.49 08 0 0 0 -0.058
220377021  93.6995100 18.1925000 12.81  1.57 08 0 0 0 -0.057
220501226  98.2743200 16.8702400 13.78  1.83 08 0 0 0 -0.054
212709766  97.6014800 27.1501000 13.62  1.92 06 0 0 0 -0.054
220381828 104.7565400 26.1682000 14.47  2.59 08 0 0 0 -0.054
220523594  93.6366400 19.6831300 12.45  1.42 08 0 0 0 -0.054
212575575 103.9362500 20.5002800 12.98  1.45 06 0 0 0 -0.054
220460067  98.7029200 15.5431600 12.18  1.28 08 0 0 0 -0.053
212714830  94.1006400 27.1392000 13.64  1.10 06 0 0 0 -0.053
212652385 103.9025000 19.3850400 12.33  1.38 06 0 0 0 -0.051
215643237 104.5126400 20.6996800 13.39  3.11 07 0 0 0 -0.051
220400278  93.7026700 27.1670900 13.60  1.41 08 0 0 0 -0.050
212614139  96.4801700 16.3070600 15.35  2.62 06 0 0 0 -0.050
212643272  96.4882900 20.2257700 12.69  1.30 06 0 0 0 -0.049
212591451  92.1027400 19.2940700 15.10  2.86 06 0 0 0 -0.047
215703569  99.5700900 25.3757300 11.75  1.36 07 0 0 0 -0.047
216717276  99.4657200 26.4415400 12.94  2.05 07 0 0 0 -0.046
212627283  99.7208400 25.5491900 13.55  1.41 06 0 0 0 -0.046
212528988 102.0648500 21.2570900 14.16  2.37 06 0 0 0 -0.046
220417707  97.0634600 16.3608200 11.11  0.94 08 0 0 0 -0.041
212611039  91.8084800 22.7731700 13.42  1.19 06 0 0 0 -0.041
212549838  93.3320100 25.9725400 13.87  1.65 06 0 0 0 -0.041
212706250  97.1918700 15.3346700 14.69  3.39 06 0 0 0 -0.040
212697247  96.0316400 21.7917000 14.21  1.84 06 0 0 0 -0.040
212527033 104.1000000 20.1473500 11.87  1.44 06 0 0 0 -0.039
216637119  97.1995400 23.1977200 13.54  2.29 07 0 0 0 -0.039
216085288  94.4955400 22.9438700 11.89  1.47 07 0 0 0 -0.038
220546230  94.6924200 24.9002300 10.72  1.07 08 0 0 0 -0.038
212724047  97.4797200 21.5297600 11.31  1.37 06 0 0 0 -0.034
215758209 100.2017300 24.2509800 12.00  1.63 07 0 0 0 -0.034
216691991 100.0275300 16.4749500 13.27  1.87 07 0 0 0 -0.032
220427536 101.4637300 27.3417400 13.03  1.21 08 0 0 0 -0.032
212526974 103.8998600 19.9144900 14.85  2.80 06 0 0 0 -0.030
212623571  96.1701000 16.3524900 14.63  3.02 06 0 0 0 -0.028
212708816 104.1913400 20.1303900 13.96  3.02 06 0 0 0 -0.027
216169954  95.1391000 22.8957400 12.39  1.25 07 0 0 0 -0.027
220360807 105.3173800 19.6774200 11.22  1.12 08 0 0 0 -0.026
217077922 101.2582000 17.0454700 12.70  1.65 07 0 0 0 -0.025
220554320  94.0794400 24.7787200 12.88  1.13 08 0 0 0 -0.024
212531991 102.4791300 22.0987000 12.20  1.16 06 0 0 0 -0.021
215920253  99.8872800 24.9961900 11.19  1.22 07 0 0 0 -0.020
212703236  94.7543000 20.3426500 12.22  1.25 06 0 0 0 -0.019
220336537  96.4450600 21.4433000 14.37  2.20 08 0 0 0 -0.019
220390069 100.9373300 28.2767900 11.18  1.36 08 0 0 0 -0.019
215688695 101.6138300 25.9332300 13.97  3.32 07 0 0 0 -0.019
212608224  93.8163000 26.6649800 15.11  2.67 06 0 0 0 -0.018
220365904  97.8795700 23.4966800 13.86  1.81 08 0 0 0 -0.018
220352032 101.6091500 17.1765200 13.06  1.10 08 0 0 0 -0.017
220341581  96.9664100 15.3281700 14.57  2.07 08 0 0 0 -0.016
215791986  98.6108700 25.4733800 13.40  2.05 07 0 0 0 -0.016
212657583 101.9392800 15.6868900 14.67  2.56 06 0 0 0 -0.015
215673551  99.0748000 19.1561700 11.98  1.46 07 0 0 0 -0.014
212608228 102.7508600 25.8950300 15.62  3.72 06 0 0 0 -0.014
212682054  99.7312800 17.9785100 12.66  1.74 06 0 0 0 -0.012
216831785 100.4123700 25.8267600 11.09  1.38 07 0 0 0 -0.011
215717520  95.7207000 21.7571500 12.92  2.05 07 0 0 0 -0.011
220555908 101.0961500 26.7631700 14.72  2.48 08 0 0 0 -0.009
220336972  96.2527800 15.3317600 12.48  1.37 08 0 0 0 -0.008
220418807 101.6171900 15.3064200 14.12  2.65 08 0 0 0 -0.006
220404415 102.5026300 21.8315900 13.72  1.94 08 0 0 0 -0.006
220366144  95.9718900 19.0817800 12.63  1.03 08 0 0 0 -0.006
220527527 101.4549900 22.3761800 11.24  1.15 08 0 0 0 -0.004
215678214 103.7776800 19.8490100 12.70  2.09 07 0 0 0 -0.004
220440369  92.7502900 19.4276000 14.71  2.08 08 0 0 0 -0.002
216400738  92.0163200 23.6116500 12.74  1.68 07 0 0 0 -0.001
212654148 105.0309100 20.7713200 11.59  1.10 06 0 0 0  0.000
212600534 101.6724600 16.5010400 12.44  1.30 06 0 0 0  0.000
212654257  97.0007900 25.3148100 14.11  3.85 06 0 0 0  0.001
216148142  95.0145200 23.5920100 12.54  1.48 07 0 0 0  0.002
212694571  94.0419400 24.0315400 14.34  2.12 06 0 0 0  0.003
216116609  94.6943300 23.1556900 12.87  2.00 07 0 0 0  0.005
216956126  96.8715900 25.1669900 12.73  1.78 07 0 0 0  0.006
220498994  96.7253300 14.4805200 14.72  2.79 08 0 0 0  0.007
216170007  95.1532042 23.4890361 13.15  1.83 07 0 0 0  0.007
212675304 104.9741500 26.3788500 12.43  1.10 06 0 0 0  0.007
216849084  94.7828700 20.0099300 13.20  2.41 07 0 0 0  0.008
216345112 102.7132800 25.4217600 12.80  1.75 07 0 0 0  0.008
216155756  95.1018700 22.7509600 11.31  1.64 07 0 0 0  0.008
220434089 102.7994100 25.0232600 13.94  2.68 08 0 0 0  0.008
212654736  98.2073600 19.0971700 13.54  1.56 06 0 0 0  0.009
220443253 103.4597900 25.6645800 12.54  1.14 08 0 0 0  0.012
220346396  93.1383700 17.5648200 12.22  1.07 08 0 0 0  0.012
216538010 102.1558100 24.4284700 14.00  2.12 07 0 0 0  0.012
212729567  94.7402400 27.2831500 12.48  1.08 06 0 0 0  0.013
216726346 102.1784400 16.1304000 11.92  1.25 07 0 0 0  0.014
216588867  96.3623700 18.0033200 13.29  3.03 07 0 0 0  0.016
215808867  91.9367600 17.9596700 13.42  2.84 07 0 0 0  0.017
212592549  98.6991400 25.0000000 10.49  1.14 06 0 0 0  0.018
212676246  96.1377300 22.4173100 12.66  1.31 06 0 0 0  0.020
220411521  92.0553500 20.6519000 13.35  1.73 08 0 0 0  0.020
220390736 103.1176400 17.1544000 12.26  1.05 08 0 0 0  0.020
220453024  96.8261800 26.6691300 12.02  1.39 08 0 0 0  0.020
220573320  96.7992800 14.9756700 12.79  1.50 08 0 0 0  0.020
220456881 106.0621700 18.7787400 14.57  2.10 08 0 0 0  0.020
216275902  95.3960500 23.0344700 12.89  1.95 07 0 0 0  0.022
216335847  94.3593400 25.6211400 13.82  2.54 07 0 0 0  0.022
220434818 101.7035800 25.5967900 13.89  1.66 08 0 0 0  0.024
212697527  94.1669500 17.5590100 11.92  1.11 06 0 0 0  0.024
212713082  93.0824000 20.7255000 14.63  2.36 06 0 0 0  0.024
220368090  96.5567300 26.1109800 15.53  2.98 08 0 0 0  0.025
212516745  95.7118000 22.1538200 14.09  1.25 06 0 0 0  0.026
220517099  92.0307600 17.8521800 12.68  1.38 08 0 0 0  0.026
215753555  97.0297700 23.4231100 12.89  1.41 07 0 0 0  0.027
220411943  99.0540700 18.4720400 14.61  2.69 08 0 0 0  0.028
216611741  98.5950800 20.6659200 13.28  1.69 07 0 0 0  0.029
212561901  97.6737200 24.4687400 14.58  3.42 06 0 0 0  0.029
216351191  99.6346700 19.0217400 13.75  2.52 07 0 0 0  0.030
212716537  98.8819300 19.7398500 13.85  1.89 06 0 0 0  0.031
220383351  92.2527900 19.6868700 11.61  1.27 08 0 0 0  0.033
216426590 102.2952300 15.9156400 13.73  2.80 07 0 0 0  0.034
220533077  95.6034700 22.8135600 13.01  1.28 08 0 0 0  0.035
215733434  99.9522800 26.9003400 12.76  2.26 07 0 0 0  0.037
215660142  97.0809300 15.9543300 12.73  1.52 07 0 0 0  0.037
220566631  94.8473300 26.0845400 11.56  1.05 08 0 0 0  0.038
216441025 100.8703600 25.5806400 12.41  1.85 07 0 0 0  0.038
212604336 101.0159200 21.0102800 13.02  1.17 06 0 0 0  0.038
220349688  94.7662400 25.0421000 14.24  1.79 08 0 0 0  0.038
215757794  94.9793400 24.9347500 14.00  2.71 07 0 0 0  0.039
220351547  98.2431500 17.9121600 12.51  1.23 08 0 0 0  0.039
220411849  91.4412900 22.4995100 13.04  1.12 08 0 0 0  0.039
220400100  93.5593000 23.1666500 13.38  1.76 08 0 0 0  0.040
212543187  93.4134000 24.7971300 12.31  1.25 06 0 0 0  0.042
212665220  98.2897100 16.7537300 14.09  1.11 06 0 0 0  0.042
212659868  97.7892600 21.9503800 14.46  1.06 06 0 0 0  0.042
212669907  97.4740000 14.9186600 12.94  1.41 06 0 0 0  0.043
212521989  97.0999800 23.7070500 13.41  1.43 06 0 0 0  0.045
215858900  92.3679300 23.9494900 13.75  2.55 07 0 0 0  0.046
216406910 104.4252900 24.2579400 13.72  2.53 07 0 0 0  0.047
212695215  95.9704100 14.6744200 13.40  1.62 06 0 0 0  0.047
220526222  98.4114200 23.5024800 14.85  2.85 08 0 0 0  0.049
212691290  91.0927400 23.9035800 12.67  1.31 06 0 0 0  0.049
220477669  97.1854800 26.6185200 13.60  1.55 08 0 0 0  0.049
216159505  95.1143100 23.7545600 12.88  2.18 07 0 0 0  0.050
212517668  96.2709700 22.3148900 12.00  1.25 06 0 0 0  0.050
220521965  94.3710200 27.7277500 12.74  1.28 08 0 0 0  0.051
220365384  92.6066400 21.3936500 14.36  3.31 08 0 0 0  0.051
212709975  91.5287100 22.2282100 13.61  2.49 06 0 0 0  0.053
216900508  96.2841800 15.6161500 13.37  2.49 07 0 0 0  0.053
216455941  96.7997600 23.6567300 13.19  2.01 07 0 0 0  0.057
212637022 100.2133100 24.0736900 14.91  2.69 06 0 0 0  0.058
212558477  93.3416800 27.5497500 13.60  1.29 06 0 0 0  0.060
215795180  95.5403400 15.5343900 12.88  1.55 07 0 0 0  0.060
212666432 101.5143400 27.7092300 15.27  2.28 06 0 0 0  0.061
212555909  92.9918100 27.1149000 12.53  1.45 06 0 0 0  0.061
220581742  95.6242700 23.6723100 12.95  1.55 08 0 0 0  0.062
220400918  96.2621700 19.3355900 12.73  1.21 08 0 0 0  0.064
220503944  93.5592900 27.6891500 12.27  1.19 08 0 0 0  0.065
220417909 101.1287100 16.3491700 11.20  0.92 08 0 0 0  0.067
212742321 104.1414700 26.0947000 14.52  2.72 06 0 0 0  0.067
220480985  95.5674100 23.9898600 12.76  1.32 08 0 0 0  0.068
212716910  91.4975400 22.1730000 14.35  2.11 06 0 0 0  0.069
216222371  92.0022100 23.9197800 13.76  2.45 07 0 0 0  0.070
212743644 102.4216300 21.5199700 14.23  1.54 06 0 0 0  0.072
220515130  93.4343100 24.8208600 14.89  2.15 08 0 0 0  0.073
212682710  96.0888700 15.0348800 12.68  1.13 06 0 0 0  0.074
220518387  90.3131300 23.4338800 12.46  1.32 08 0 0 0  0.075
212600225 101.2676700 24.3446700 13.31  1.18 06 0 0 0  0.075
212665422 102.8801700 17.6295600 13.28  1.62 06 0 0 0  0.076
212671347  95.9547100 16.4600400 11.49  1.35 06 0 0 0  0.078
212632142 104.6595800 19.7411000 11.33  1.39 06 0 0 0  0.078
220335328  94.3171400 26.9919700 14.17  2.51 08 0 0 0  0.078
220475022  95.2988100 20.1045200 14.09  1.70 08 0 0 0  0.078
220354558  96.0606700 19.2631600 12.44  1.09 08 0 0 0  0.079
220385839  92.8484600 27.5613900 12.28  1.24 08 0 0 0  0.079
212641929 104.1263700 25.0165000 12.73  1.74 06 0 0 0  0.079
220523520  93.5234100 19.6228900 13.06  1.30 08 0 0 0  0.082
212726161  93.0055200 21.6432600 13.85  1.33 06 0 0 0  0.084
212652425  98.1682200 18.9652100 12.81  1.29 06 0 0 0  0.085
212675452  92.5673300 27.0807100 13.71  1.37 06 0 0 0  0.085
220450782  95.4631300 24.2036600 13.47  1.40 08 0 0 0  0.085
212712583  95.9253200 15.1057200 15.27  1.87 06 0 0 0  0.087
220506273 102.4733400 16.2797200 13.09  1.26 08 0 0 0  0.087
220367732  96.9403300 17.4850900 14.88  2.38 08 0 0 0  0.090
212620280  94.9904900 21.4012200 13.15  1.11 06 0 0 0  0.091
220339790 100.8164200 22.8498100 12.75  1.23 08 0 0 0  0.091
212659713 103.2954400 16.2855000 12.24  1.28 06 0 0 0  0.092
220386398  95.2146100 21.6515900 12.99  1.43 08 0 0 0  0.096
216180205  95.2353000 23.0316000 13.04  1.88 07 0 0 0  0.097
212537963  93.8941800 24.2354100 14.63  2.41 06 0 0 0  0.098
212615351  92.1659600 16.7162700 13.03  1.17 06 0 0 0  0.099
220505225  94.5174800 22.0548500 13.90  1.95 08 0 0 0  0.100
216469487  99.3352400 26.5189900 13.74  2.43 07 0 0 0  0.100
220470563  97.7918400 18.6880500 13.65  1.75 08 0 0 0  0.102
212609773  93.3560100 17.3385400 14.47  2.97 06 0 0 0  0.103
212729101  96.2590500 25.0072500 15.00  2.01 06 0 0 0  0.103
220406122  93.3784500 23.8070200 12.42  0.93 08 0 0 0  0.104
216517792  98.5205100 19.8323300 12.02  1.64 07 0 0 0  0.104
212731327 102.1631600 24.0623300 12.84  1.06 06 0 0 0  0.105
216528947 105.1202200 25.0098200 12.68  1.36 07 0 0 0  0.105
220445965  94.9770900 18.1670000 13.10  1.22 08 0 0 0  0.106
212748824  97.9378400 24.2382800 11.21  1.21 06 0 0 0  0.107
212703680  94.7555300 25.0399900 12.43  1.18 06 0 0 0  0.107
212699572  97.4666700 20.4611300 13.59  1.34 06 0 0 0  0.109
212736857 100.8766000 26.0190600 11.16  1.23 06 0 0 0  0.111
212603339 101.0713300 21.6764400 13.87  1.85 06 0 0 0  0.111
212587672  93.6247100 23.1627200 12.19  1.31 06 0 0 0  0.113
220419553 101.0447800 22.6717500 12.61  1.17 08 0 0 0  0.114
212650707 102.4980800 17.2240400 13.91  2.15 06 0 0 0  0.114
220358866  98.6454800 16.4557700 13.51  1.57 08 0 0 0  0.114
220408787  95.6923800 20.0085000 12.71  1.26 08 0 0 0  0.115
216520042 101.2549100 15.1446300 13.77  2.51 07 0 0 0  0.115
212719763 100.1774900 16.2157600 11.35  1.14 06 0 0 0  0.116
212720658  91.9353700 20.4982000 12.88  1.19 06 0 0 0  0.118
220470075  98.1617300 22.4798400 14.15  1.45 08 0 0 0  0.119
212707933  95.4204300 15.7406800 14.44  1.87 06 0 0 0  0.119
212577737 101.6083300 25.4033300 11.64  1.26 06 0 0 0  0.121
215735320 103.6052000 24.3058600 13.30  1.78 07 0 0 0  0.124
212751471 102.9225700 24.8222200 12.34  1.18 06 0 0 0  0.125
212749945  95.9513000 21.6174400 13.37  1.30 06 0 0 0  0.126
212680445  93.8474400 22.5824200 14.30  2.08 06 0 0 0  0.126
212590839  92.7887900 17.1740900 14.94  2.66 06 0 0 0  0.131
212670525 101.0760800 28.3894400 15.71  2.47 06 0 0 0  0.131
212556921  93.5866300 27.2834900 13.07  1.26 06 0 0 0  0.133
216020520  92.8309300 19.9986200 13.19  1.67 07 0 0 0  0.135
212717808  97.2750700 25.3713300 15.71  2.92 06 0 0 0  0.136
212679521  94.9364900 21.4038900 11.80  1.12 06 0 0 0  0.137
212542257  93.6415100 24.6556000 12.09  1.05 06 0 0 0  0.138
212626250  98.9877600 21.5295100 14.32  1.67 06 0 0 0  0.138
220493503  95.9147400 14.8268800 14.50  1.11 08 0 0 0  0.139
216668281 100.3391100 24.2221400 11.99  1.23 07 0 0 0  0.142
212678863  98.2881800 16.6308600 13.85  1.19 06 0 0 0  0.142
220488507 102.5708600 16.5596900 13.37  2.14 08 0 0 0  0.142
220520146  98.4041700 15.9813700 13.97  1.35 08 0 0 0  0.144
212595446  99.3824800 25.4922900 13.17  1.22 06 0 0 0  0.145
220476261  97.7290900 20.7528100 14.87  2.50 08 0 0 0  0.145
212701947  99.4401000 20.9870600 14.12  2.00 06 0 0 0  0.146
215877378  92.0315700 20.9461900 11.94  1.56 07 0 0 0  0.146
220441862 105.4665600 20.3862200 15.55  3.72 08 0 0 0  0.147
212713075  95.9234600 23.2017100 14.22  1.10 06 0 0 0  0.147
220363307  98.3555900 15.3923100 13.97  2.19 08 0 0 0  0.149
220402486  93.5741800 23.8176300 11.15  1.12 08 0 0 0  0.150
220489944  94.3253400 23.5922300 14.31  1.62 08 0 0 0  0.150
212674019  97.3950400 15.1760200 14.12  1.87 06 0 0 0  0.151
220498442  92.2845800 16.3282100 13.48  1.99 08 0 0 0  0.152
220484437  91.3981600 22.0417900 10.53  0.91 08 0 0 0  0.152
212645655  97.1586700 23.1316300 15.44  2.66 06 0 0 0  0.153
220400797 100.8938100 27.9873800 13.31  1.39 08 0 0 0  0.154
216303709 102.0220900 23.3828700 11.99  1.40 07 0 0 0  0.157
220521977  98.8458500 16.6372900 14.46  2.46 08 0 0 0  0.157
216897120  94.4962000 21.7066000 11.96  1.23 07 0 0 0  0.158
220353608 100.6610800 28.3160200 12.16  0.94 08 0 0 0  0.160
212565952  98.0162700 26.1925900 14.52  1.83 06 0 0 0  0.161
212578054  95.2375000 20.5083300 15.21  2.56 06 0 0 0  0.162
216030637  96.9445600 27.7183200 12.76  1.82 07 0 0 0  0.163
212552760  94.0789500 26.3976100 13.61  1.34 06 0 0 0  0.163
220544898  98.8798700 17.7863700 13.82  2.35 08 0 0 0  0.163
